,id,nom,date_ouverture,date_fermeture,website,email,adresse,horaires,presentation,responsables,historique,activites,expositions,publications,events,residences,workshop,archive,librairie,coworking,education,nb_expos_an,nb_artistes_an,partenaires,created_at,updated_at,slug,pays,ville,latitude,longitude,adresse_complete,codepostal,telephone,visite,user_id,lang,clean_presentation
247,281,Giannozzo Kunstverein,1988,2007.0,www.floraberlin.de/giannozzo/prog.htm,None,Suarezstrasse 28,None,"Le Kunstverein Giannozzo a été fondé en 1986 en tant que successeur de la galerie Giannozzo , créée par Rolf Langebartels en 1978 à Berlin-Charlottenburg. Giannozzo a terminé son programme en 2007, le club est dissout depuis 2008 et rayé du registre du club Charlottenburg.
Pour en savoir plus sur le Kunstverein sur Wikipedia et à la radio Article sur la galerie et le Kunstverein Giannozzo (émission de Deutschlandradio Kultur par Thomas Groetz le 28 octobre 2014).Le Kunstverein Giannozzo de Berlin a promu l'art plastique du présent. Il a présenté des œuvres plastiques d'artistes dépassant le concept traditionnel de sculpture. Le programme du Kunstverein était axé sur les œuvres artistiques spatiales et situationnelles et sur l’incorporation de la dimension temporelle dans la sculpture, telles que les installations sonores.
Giannozzo poursuit des objectifs exclusivement et directement caritatifs. Il a financé son travail à l'aide des contributions annuelles de ses membres, de subventions et de dons gouvernementaux.","Rolf Langebartels avec Hannes Böhringer, Jan Henderikse, Christine Hoffmann, Gabriele Knapstein, Ralf Samens et Wieland Zeitler.","<p>Giannozzo a pr&eacute;sent&eacute; des &oelig;uvres d'artistes dans sa propre chambre dans le Suarez &agrave; Berlin-Charlottenburg, mais aussi dans l'espace urbain.&nbsp;Dans les ann&eacute;es 1990, le Kunstverein s'est consacr&eacute;&nbsp;&agrave; la pr&eacute;sentation de&nbsp;<a href=""http://www.floraberlin.de/giannozzo/fest.htm"">festivals</a>&nbsp;de performances, de concerts, d'installations sonores et vid&eacute;o.</p>
<p>Le programme &eacute;tait accompagn&eacute; d&rsquo;une tentative d&rsquo;enqu&ecirc;te sur l&rsquo;art plastique et le domaine d&rsquo;activit&eacute; de Giannozzo, dans lequel les arts visuels, la musique et les sciences se rencontraient.&nbsp;&Agrave; cette fin, l&rsquo;association a organis&eacute; une s&eacute;rie de&nbsp;<a href=""http://www.floraberlin.de/giannozzo/symp.htm"">colloques</a>&nbsp;.</p>
<p>En&nbsp;1986, le Kunstverein Giannozzo &eacute;tait dirig&eacute; par&nbsp;<a href=""http://www.floraberlin.de/rlangebartels/indexd.htm"" target=""neuesfenster2"">Rolf Langebartels</a>&nbsp;.&nbsp;Hannes B&ouml;hringer, Jan Henderikse, Christine Hoffmann, Gabriele Knapstein, Ralf Samens et Wieland Zeitler &eacute;taient membres du conseil d&rsquo;administration du Kunstverein.</p>
<p>G&nbsp;a &eacute;t&eacute; ef&ouml;rdert Giannozzo avec fonds publics du minist&egrave;re S&eacute;nat des Affaires culturelles, Berlin, l'Initiativefaveur denouvelle musique, Berlin, Art Fund, Bad Godesberg, le programme artiste du service&eacute;change acad&eacute;mique allemand, Berlin, l'Acad&eacute;mie des Arts de Berlin etBrandebourg, la Fondation deloterie allemande , Berlin, l&rsquo;Amerika Haus, Berlin, le British Council, Berlin, la Siemens AG, Munich, la PSI AG, Berlin et de nombreux dons de particuliers.</p>
<p>&nbsp;</p>","<p><a style=""font-family: Times; font-size: medium;"" name=""top""></a></p>
<p>&nbsp;</p>",False,False,False,False,False,False,False,False,False,None,None,None,2018-11-19 14:54:21 UTC,2018-12-02 19:43:27 UTC,giannozzo-kunstverein,Allemagne,Berlin,52.50444659999999,13.292060800000002,"Suarezstrasse 28, 14057, Berlin, Allemagne",14057.0,None,None,1.0,fr,"['\xa0', 'Kunstverein', 'Giannozzo', 'fondé', '1986', 'successeur', '\xa0', 'galerie', 'Giannozzo', '\xa0', 'créée', 'Rolf', 'Langebartels', '1978', 'Berlin', 'Charlottenburg', '\xa0', 'Giannozzo', 'terminé', 'programme', '2007', 'club', 'dissout', '2008', 'rayé', 'registre', 'club', 'Charlottenburg', '\n', 'savoir', 'Kunstverein', '\xa0', 'Wikipedia', '\xa0', '\xa0', 'radio', 'Article', 'galerie', 'Kunstverein', 'Giannozzo', '\xa0', 'émission', 'Deutschlandradio', 'Kultur', 'Thomas', 'Groetz', '28', 'octobre', '2014).Le', '\xa0', 'Kunstverein', 'Giannozzo', 'Berlin', 'promu', 'art', 'plastique', 'présent', '\xa0', 'présenté', 'œuvres', 'plastiques', 'artistes', 'dépassant', 'concept', 'traditionnel', 'sculpture', '\xa0', 'programme', 'Kunstverein', 'axé', 'œuvres', 'artistiques', 'spatiales', 'situationnelles', 'incorporation', 'dimension', 'temporelle', 'sculpture', 'installations', 'sonores', '\n', 'Giannozzo', 'poursuit', 'objectifs', 'exclusivement', 'caritatifs', '\xa0', 'financé', 'travail', 'aide', 'contributions', 'annuelles', 'membres', 'subventions', 'dons', 'gouvernementaux']"
248,283,Paranorm,1987,1995.0,www.paranorm.de,None,Lützowstraße 75,None,"Norbert Flüchter, Klaus Gatermann et rRalf Roszius ouvrent la galerie paranorm, à Tiergarten Berlin avec l'exposition "" MARQUE "" Pyromanien de Cain Karawahn. Introduction simultanée de documents videodokumentatorischenL'année 1987 inaugure un projet commun avec l'exposition pile Count (à Artcore Gallery) nouvel espace avec lequel se compose voir se duplique les projets d'artistes.""Les noyaux artificiels paranormaux"" commencent: avec une extension des expositions classiques de peintures, dessins, sculptures par des expériences vidéo, environnement, ordinateurs, performances et installations.","Norbert Flüchter, Klaus Gatermann (bis 1988), mirjam lehnert (seit 1989) & ralf roszius","<p>Les&nbsp;documents vid&eacute;o paranorm comprennent&nbsp;une vaste s&eacute;rie de documentaires, notamment de la p&eacute;riode 1987-1989, contenant des contributions vid&eacute;o des domaines des&nbsp;<a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker7paranorm_Video_Dokumente_1986_2039"">arts visuels</a>&nbsp;, de la&nbsp;<a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker2paranorm_Videoarchiv_1986_2039"">performance, de Fluxus, de la&nbsp;</a><a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker3paranorm_Videoarchiv_1986_2039"">musique</a>&nbsp;, de la&nbsp;<a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker4paranorm_Videoarchiv_1986_2039"">litt&eacute;rature</a>&nbsp;et d&rsquo;autres domaines des&nbsp;<a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker5paranorm_Videoarchiv_1986_2039"">arts</a>&nbsp;de la&nbsp;<a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker5paranorm_Videoarchiv_1986_2039"">sc&egrave;ne</a>&nbsp;.&nbsp;Les &oelig;uvres d&rsquo;artistes berlinois constituent une part importante du stock total, mais des artistes &eacute;trangers et internationaux sont &eacute;galement repr&eacute;sent&eacute;s.&nbsp;<a href=""https://www.paranorm.de/paranorm%20Archiv/paranorm_Video_Dokumente_1986_2039.htm#Anker6paranorm_Videoarchiv_1986_2039"">Les contributions ont principalement &eacute;t&eacute; prises sur des sites culturels importants de Berlin-Ouest</a>&nbsp;.&nbsp;Les artistes sont principalement initi&eacute;s &agrave; l'ex&eacute;cution de leur travail.&nbsp;Le spectateur se voit donc proposer un large &eacute;ventail d&rsquo;expressions.&nbsp;paranorm&nbsp;Les documents vid&eacute;o&nbsp;sont une sorte de mus&eacute;e audiovisuel, ouvert au spectateur &agrave; tout moment.&nbsp;En m&ecirc;me temps, chaque&nbsp;vid&eacute;o est&nbsp;un objet de collection.</p>",None,False,False,False,False,False,False,False,False,False,None,None,None,2018-11-19 15:09:40 UTC,2018-12-02 19:43:54 UTC,paranorm,Allemagne,Berlin,52.5042753,13.359330599999998,"Lützowstraße 75, 10785, Berlin, Allemagne",10785.0,None,None,1.0,fr,"['Norbert', 'Flüchter', 'Klaus', 'Gatermann', '\xa0', 'rRalf', 'Roszius', 'ouvrent', 'galerie', 'paranorm', 'Tiergarten', 'Berlin', 'exposition', '\xa0', 'MARQUE', '\xa0', '\xa0', 'Pyromanien', '\xa0', '\xa0', 'Cain', 'Karawahn', 'Introduction', 'simultanée', 'documents', ""videodokumentatorischenL'"", 'année', '1987', 'inaugure', 'projet', 'commun', 'exposition', '\xa0', 'pile', 'Count', '\xa0', 'Artcore', 'Gallery', 'nouvel', 'espace', 'compose', 'voir', 'duplique', 'projets', 'artistes', '""Les', 'noyaux', 'artificiels', 'paranormaux', 'commencent', 'extension', 'expositions', 'classiques', 'peintures', 'dessins', 'sculptures', 'expériences', 'vidéo', 'environnement', 'ordinateurs', 'performances', 'installations']"
250,285,Galerie Loulou Lasard,1988,1991.0,None,None,Crellestraße 35,None,Galerie Loulou Lasard depuis 1988  devient la Galerie Kyra Maralt en 1995-Archive de la Galerie Kyra Maralt-,Lena Braun et Jens Pepper,"<p>D&eacute;j&agrave; pendant les heures &laquo;l&eacute;gendaires&raquo; de la galerie, la galerie Loulou Lasard r&eacute;unit &agrave; la fin des ann&eacute;es quatre-vingt, ce qui bouge dans le paysage artistique berlinois.&nbsp;La sc&egrave;ne aime ces expositions sc&eacute;niques dans la Crellestrasse.&nbsp;De personnages, visages avec et sans noms se bousculent chaque mois dans l'air fumant de la petite galerie entre le stuc et le sol en acier.&nbsp;Des artistes comme Florian Tr&uuml;mbach passent la nuit dans l&rsquo;eau rafra&icirc;chissante d&rsquo;une baignoire en &eacute;mail.&nbsp;Les Callas (les fleurs) tach&eacute;es de sang de Bull sont allum&eacute;es, des mini-pi&egrave;ces de Hans Henny Jahnn sous la direction de Bernd Mottl, ... Heiner M&uuml;ller r&eacute;sume parmi les invit&eacute;s le fond et les cons&eacute;quences de la chute du mur.&nbsp;Stefan Hoenerloh montre ses premi&egrave;res &oelig;uvres ici.<br /><br />L'id&eacute;e du nom Galerie Loulou Lasard vient des fondateurs Lena Braun et Jens Pepper.&nbsp;Apr&egrave;s la reprise par les galeristes Kyra Maralt et Brigitta v.&nbsp;Wollinsky en font le nom qui donne tout l'honneur.&nbsp;Apr&egrave;s tout, Lou Albert-Lasard dirigeait le salon &agrave; Paris dans les ann&eacute;es vingt, dans lequel le monde de l'art moderne nourrissait son aspiration &agrave; la libert&eacute; intellectuelle.</p>","<p>A Berlin-Sch&ouml;neberg, &agrave; deux pas de Merve Verlag, chaque exposition est l'incarnation d'un nouveau manifeste artistique.&nbsp;Les atmosph&egrave;res dans lesquelles l'art et les gens se refl&egrave;tent sont nuanc&eacute;es par les int&eacute;rieurs changeants des espaces d'exposition.&nbsp;La culture du DJ club y est d'ailleurs r&eacute;invent&eacute;e.&nbsp;<br /><br />La galerie r&eacute;alise un travail interculturel et promeut le jeune art de Berlin.&nbsp;combine la peinture, la photographie, la sculpture et la performance allemandes avec des positions artistiques europ&eacute;ennes, de l'ancien bloc de l'Est et d'Am&eacute;rique du Sud.&nbsp;De nombreux artistes restent connect&eacute;s au fil des ans,&nbsp;ces artistes grandissent avec Kyra Maralt sur la Crellestrasse.&nbsp;</p>",True,False,True,False,False,True,False,False,False,None,None,None,2018-11-21 09:54:46 UTC,2018-12-02 19:44:38 UTC,galerie-loulou-lasard,Allemagne,Berlin,52.4885207,13.3616175,"Crellestraße 35, 10827, Berlin, Allemagne",10827.0,None,None,1.0,fr,"['Galerie', 'Loulou', 'Lasard', '1988', '\xa0 ', 'devient', '\xa0', 'Galerie', 'Kyra', 'Maralt', '1995-Archive', 'Galerie', 'Kyra', 'Maralt-']"
252,286,o zwei,1991,2008.0,www.ozwei.net/index.html,kontakt@ozwei.net,Oderberger Straße 2,None,"O zwei est initié en 1991, les projets réalisés sont à  la croisée de l 'art et de la vie quotidienne. L'espace public comme maison, comme atelier ouvert.",Wolfgang Krause,"<p align=""justify"">-kunst-raum-strasse -&nbsp;EDITION ARCHIVE - <br />Cette &eacute;dition pr&eacute;sente une partie du projet artistique berlinois de&nbsp;o zwei, qui a d&eacute;but&eacute; pendant la p&eacute;riode de transition urbaine des ann&eacute;es 1990, et qui rassemble les projets d'artistes d&eacute;di&eacute;s &agrave; la rue avec ses habitants. &Agrave; titre d'exemple, ce sont 35 positions individuelles qui sont s&eacute;lectionn&eacute;es afin d'&ecirc;tre pr&eacute;sent&eacute;es.&nbsp;La chose int&eacute;ressante &agrave; propos de cette documentation est qu&rsquo;ici les artistes ont la parole: en plus des illustrations des installations r&eacute;alis&eacute;es, nous pouvons lire les documents de travail, les d&eacute;clarations et les concepts d&egrave;s la phase de planification.&nbsp;Un travail de d&eacute;veloppement visible.</p>
<p align=""justify"">Travaux de: grains Matthias, Sissel Tolaas, Alice Maude-Roxby, Dur Gr&uuml;nbein, Susan Turcot, Christine Schlegel, p&eacute;niches MK, Josef Pluhar, Robert Lippok, Wolfgang Goschel, Simone Mangos, Josefine G&uuml;nschel, Jan van den Langenberg, Susken Rosenthal, Simulation Rita Hensen, Arnold Dreyblatt, Dirk Lebahn, Qin Yufen, David Weinstein, Elsebet Rahlff, Zhu Jinshi, Via et Pina Lewandowsky, Daniel Habegger, Eva AM Vainqueur Bach, Otis Laubert, Kenji Yanobe, Fred Pommerehn, Bastiaan Maris, Gordon Monahan, La Deadly Doris, Henning Christiansen, Johan Laurel, Inge Mahn et Chico MacMurtrie</p>",None,True,False,True,False,False,True,False,False,False,None,None,None,2018-11-21 10:29:07 UTC,2018-12-02 19:45:49 UTC,o-zwei,Allemagne,Berlin,52.538183,13.4113872,"Oderberger Straße 2, 10435, Berlin, Allemagne",10435.0,None,None,1.0,fr,"['zwei', '\xa0', 'initié', '1991', 'projets', 'réalisés', '\xa0 ', 'croisée', 'l', 'art', 'vie', 'quotidienne', '\xa0', 'espace', 'public', 'maison', 'atelier']"
253,287,ACUD,1991,None,www.acud.de,galerie@acudmachtneu.de,VETERANENSTRASSE 21,None,"L’ACUD est l’une des rares maisons d’art libres encore créées après la chute du mur de Berlin.Le bâtiment a connu de nombreux usages au cours de ses 130 années d’histoire, notamment l’usine de meubles, la vannerie, le camionnage et les produits laitiers.
En 1991, la maison vacante a été confiée à un groupe d'artistes qui y a fondé la maison d'art ACUD.
Après rénovation et insolvabilité provisoire, son existence en tant que centre culturel indépendant en 2014 pourrait être assurée à long terme par le biais d'une initiative privée. Couvrant près de 1 500 mètres carrés, l’ACUD abrite désormais cinq salles: théâtre, cinéma, club, studio et galerie. En outre, il y a un bar, trois écoles, une imprimerie, une station de radio, les bureaux de deux festivals et plusieurs studios dans la maison de Berlin-Mitte.",None,None,"<p>L'ACUD GALERIE est situ&eacute;e au rez-de-chauss&eacute;e de la cour.&nbsp;Cette ann&eacute;e, la galerie progamm est organis&eacute;e par le collectif Karma Ltd. Extended, Pauline Doutreluingne et Petra Poelzl.</p>
<p>Karma Ltd. Extended est une collaboration curatoriale entre Pauline Doutreluingne et Petra Poelzl sur les conditions de vie politiques, sociales, &eacute;cologiques et &eacute;conomiques du pr&eacute;sent.&nbsp;Il se concentre sur l'avenir de la coexistence.&nbsp;Dans leur recherche, les conservateurs recherchent des trajectoires artistiques et des visions qui &eacute;largissent nos sens pour cr&eacute;er des fantasmes inattendus.&nbsp;Ils se concentrent sur le sujet qui agit et con&ccedil;oivent une grande vari&eacute;t&eacute; de contre-perspectives et d&rsquo;alternatives.&nbsp;Karma Ltd. Extended&nbsp;est politique, po&eacute;tique, performatif, intersectionnel-f&eacute;ministe, exp&eacute;rimental et beaucoup plus.</p>",True,False,True,False,False,False,False,False,False,None,None,Département du Sénat pour la culture et l'Europe,2018-11-21 10:57:13 UTC,2018-12-02 19:46:16 UTC,acud,Allemagne,Berlin,52.533432,13.4009334,"VETERANENSTRASSE 21, 10119, Berlin, Allemagne",10119.0,None,None,1.0,fr,"['ACUD', 'maisons', 'art', 'libres', 'créées', 'chute', 'mur', 'Berlin', 'bâtiment', 'connu', 'usages', 'cours', '130', 'années', 'histoire', 'usine', 'meubles', 'vannerie', 'camionnage', 'produits', 'laitiers', '\n', '1991', 'maison', 'vacante', 'confiée', 'groupe', 'artistes', 'y', 'fondé', 'maison', 'art', 'ACUD', '\n', 'rénovation', 'insolvabilité', 'provisoire', 'existence', 'centre', 'culturel', 'indépendant', '2014', 'assurée', 'long', 'terme', 'biais', 'initiative', 'privée', '\xa0', 'Couvrant', '1', '500', 'mètres', 'carrés', 'ACUD', 'abrite', 'salles', 'théâtre', 'cinéma', 'club', 'studio', 'galerie', '\xa0', 'y', 'bar', 'écoles', 'imprimerie', 'station', 'radio', 'bureaux', 'festivals', 'studios', 'maison', 'Berlin', 'Mitte']"
254,288,Künstlerhaus am Acker,1991,2015.0,25-jahre.kuenstlerhaus-am-acker.de,None,Ackerstraße 18,None,"Dès 1978, Heiner Behr dirigeait ici un atelier pour les besoins des artistes. Dans la Ackerstraße 18, l'association ""Künstlerhaus am Acker!"" s'est logée dans une maison louée à partir de 1988 et déjà en grande partie vide et occupée par Behr et ses amis. Ils ont alors fondé un groupe d'initiative qui a pu acheter la maison et réhabiliter par ses propres moyens de 1993 à 1996. Outre ses onze studios résidentiels, la galerie Art Acker, le revendeur d'antiquités Wiederhold & Mink et la poterie Altenstein ont été hébergés ici.",Heiner Behr,None,None,True,False,True,False,False,False,False,False,False,None,None,None,2018-11-21 11:45:36 UTC,2018-12-02 19:48:21 UTC,kunstlerhaus-am-acker,Allemagne,Berlin,52.5313424,13.3966893,"Ackerstraße 18, 10115, Berlin, Allemagne",10115.0,None,None,1.0,fr,"['1978', 'Heiner', 'Behr', 'dirigeait', 'ici', 'atelier', 'besoins', 'artistes', 'Ackerstraße', '18', 'association', 'Künstlerhaus', 'am', 'Acker', 'logée', 'maison', 'louée', 'partir', '1988', 'déjà', 'grande', 'partie', 'vide', 'occupée', 'Behr', 'amis', '\xa0', 'fondé', 'groupe', 'initiative', 'acheter', 'maison', 'réhabiliter', 'propres', 'moyens', '1993', '1996', '\xa0', 'studios', 'résidentiels', 'galerie', 'Art', 'Acker', 'revendeur', 'antiquités', 'Wiederhold', 'Mink', 'poterie', 'Altenstein', 'hébergés', 'ici']"
255,289,Allgirls,1992,1996.0,allgirls-berlin.org/chronur.html,None,Klein Hamburger str. 16,None,"Allgirls a été ouverte à Berlin Mitte en 1992 par Tina-Marie Friedrich, Suzan Bayha et Tiger Stangl.De 1992 à 1994 l'espace est situé à Kleine Hamburger Str.16, puis de 1995 à 1996 à Burgstr. 22. Cette archive des expositions est mise en ligne en 1996 : http://allgirls-berlin.org/namen.html#","Tina-Marie Friedrich, Suzan Bayha et Tiger Stangl",None,None,True,False,True,False,False,False,False,False,False,None,None,None,2018-11-21 11:50:55 UTC,2018-12-02 19:49:15 UTC,allgirls,Allemagne,Berlin,52.52735269999999,13.3967259,"Klein Hamburger str. 16, 10117, Berlin, Allemagne",10117.0,None,None,1.0,fr,"['Allgirls', 'Berlin', 'Mitte', '1992', 'Tina', 'Marie', 'Friedrich', 'Suzan', 'Bayha', 'Tiger', 'Stangl', '1992', '1994', 'espace', 'situé', 'Kleine', 'Hamburger', 'Str.16', '1995', '1996', 'Burgstr', '\xa0', '22', 'archive', 'expositions', 'mise', 'ligne', '1996', '\xa0', 'http://allgirls-berlin.org/namen.html']"
258,295,DISPLAY,2018,None,www.spaziodisplay.com,hello@spaziodisplay.com,Vicolo al Leon d'Oro 4A,24h/24,Espace d'exposition dont les propositions in situ sont visibles depuis l'extérieur 24h/24. ,Massimo Allevato & perfettipietro,None,None,True,False,True,False,False,False,False,False,False,None,None,None,2018-11-30 10:05:08 UTC,2018-12-02 19:31:16 UTC,display,Italy,Parma,44.80175999999999,10.33026,"Vicolo al Leon d'Oro 4A, 43100, Parma, Italy",43100.0,None,None,1.0,fr,"['Espace', 'exposition', 'propositions', '\xa0', 'in', 'situ', 'visibles', 'extérieur', '24h/24', '\xa0']"
260,291,Flutgraben e.V,1997,None,flutgraben.org,None,Am Flutgraben 3,None,"Flutgraben e.V. is a non-profit, self organising, art-association in an approximately 3800 square meters big building managing about 50 artist studios accommodating more than 80 artists from all over the world, in all disciplines., located at am Flutgraben 3, in Berlin. The house also disposes of two large common spaces: a project space of about 220qm, in which different artistic events take place and a multi purpose hall of equal size in use by tenants of the house. Both spaces are also available for renting.The non-profit art-association has been founded in 1997, which was by that time still called “Kunstfabrik am Flutgraben” which later became “Flutgraben e.V.”, in 2008.Flutgraben is set in what has formerly been a repair workshop for the East Berlin public transport system. At KIB – Kraftfahrzeugsinstandsetzungsbetrieb – trams, trucks and buses were repaired. The building has been a part of the Berlin wall in the separated city. To find out more, read about Grenzläufte e.V at Supporters.
Information about previous activities is archived (2011-2015) archiv.flutgraben.org and (2002-2008) kunstfabrik.org .",None,None,None,True,False,True,True,False,True,False,False,False,None,None,None,2018-11-21 12:21:15 UTC,2018-12-02 20:00:09 UTC,flutgraben-e-v,Allemagne,Berlin,52.497097700000005,13.4516979,"Am Flutgraben 3, 12435, Berlin, Allemagne",12435.0,None,None,1.0,en,"['Flutgraben', 'e', 'V.', 'non', 'profit', 'self', 'organising', 'art', 'association', 'approximately', '3800', 'square', 'meters', 'big', 'building', 'managing', '50', 'artist', 'studios', 'accommodating', '\xa0', '80', '\xa0', 'artists', '\xa0', 'world', 'disciplines', 'located', '\xa0', 'Flutgraben', '3', 'Berlin', 'house', 'disposes', '\xa0', 'large', '\xa0', 'common', 'spaces', '\xa0', '\xa0', 'project', 'space', '\xa0', '220qm', 'different', 'artistic', 'events', 'place', '\xa0', 'multi', 'purpose', 'hall', '\xa0', 'equal', 'size', 'use', 'tenants', 'house', 'spaces', 'available', '\xa0', 'renting', 'non', 'profit', 'art', 'association', 'founded', '1997', 'time', 'called', 'Kunstfabrik', 'Flutgraben', 'later', 'Flutgraben', 'e', 'V.', '2008.Flutgraben', 'set', 'repair', 'workshop', 'East', 'Berlin', 'public', 'transport', 'system', '\xa0', 'KIB', 'Kraftfahrzeugsinstandsetzungsbetrieb', '\xa0', 'trams', 'trucks', 'buses', 'repaired', 'building', 'Berlin', 'wall', 'separated', 'city', 'find', 'read', '\xa0', 'Grenzläufte', 'e', 'V', '\xa0', '\xa0', 'Supporters', '\n', 'Information', 'previous', 'activities', 'archived', '2011', '2015', '\xa0', 'archiv.flutgraben.org', '\xa0', '2002', '2008', '\xa0', 'kunstfabrik.org', '\xa0']"
261,294,La Jetée,2016,None,www.la-jetee.fr,contact@lajetee.fr,80 rue du faubourg Figuerolles,None,"L’atelier / galerie La Jetée est un lieu pluridisciplinaire proposant expositions dans l’espace galerie (à raison d’une exposition par mois), librairie alternatives, atelier de sérigraphie artisanale, labo-photo argentique, maison de microéditions, cabine de montage, entouré de créateurs et d’artisans dans un espace de coworking. La Jetée est un espace pluriel qui se concentre sur l’associatif, le collectif, la synergie et le partage de connaissances. Il vous sera donc possible de venir, en plein après-midi, découvrir les dernières éditions reçues, siroter une bière artisanale confectionnée par nos soins, suivre une formation en sérigraphie, développer sa dernière pellicule tout juste rentré de voyage, ou se perdre dans l’exposition du moment. La Jetée est local de vie où le mouvement et la découverte priment.","Valentin Courtine (gérant), Reno Leplat-torti (commissariat).",None,None,True,False,True,False,False,False,False,True,False,None,None,None,2018-11-22 12:53:49 UTC,2018-12-02 19:34:29 UTC,la-jetee,France,Montpellier,43.60622499999999,3.8634227999999995,"80 rue du faubourg Figuerolles, 34070, Montpellier, France",34070.0,None,None,1.0,fr,"['atelier', 'galerie', 'Jetée', 'lieu', 'pluridisciplinaire', 'proposant', 'expositions', 'espace', 'galerie', 'raison', 'exposition', 'mois', 'librairie', 'alternatives', 'atelier', 'sérigraphie', 'artisanale', 'labo', 'photo', 'argentique', 'maison', 'microéditions', 'cabine', 'montage', 'entouré', 'créateurs', 'artisans', 'espace', 'coworking', 'Jetée', 'espace', 'pluriel', 'concentre', 'associatif', 'collectif', 'synergie', 'partage', 'connaissances', 'venir', 'après-midi', 'découvrir', 'dernières', 'éditions', 'reçues', 'siroter', 'bière', 'artisanale', 'confectionnée', 'soins', 'formation', 'sérigraphie', 'développer', 'dernière', 'pellicule', 'rentré', 'voyage', 'perdre', 'exposition', 'moment', 'Jetée', 'local', 'vie', 'mouvement', 'découverte', 'priment']"
262,296,MUCHO MAS !,2018,None,www.muchomas.gallery,info@muchomas.gallery,Corso Brescia 89,"Monday - Friday 15.00 - 18.30
Saturday and Sunday on appointment.",Mucho Mas aim is to represent emergent artists with a intense research in contemporary photography.,Silvia Mangosio and Luca Vianello,None,None,True,False,True,False,False,False,False,False,False,None,None,None,2018-11-30 10:17:28 UTC,2018-12-02 21:36:25 UTC,mucho-mas,Italy,Torino,45.08011219999999,7.696730800000001,"Corso Brescia 89, 10152, Torino, Italy",10152.0,None,None,6.0,en,"['Mucho', 'Mas', 'aim', 'represent', 'emergent', 'artists', 'intense', 'research', 'contemporary', 'photography']"
263,308,table,2018,None,tableprojects.com,contact@tableprojects.com,3240 N Springfield Ave,open by appointment only,"table is a temporary artist-run project space organized by Kyle Bellucci Johanson in the city of Chicago. table hosts artists for solo shows and long-form discursive meals with invited guests of the artist’s choosing. These discursive meals cultivate primary content for texts in a critical publication documenting each artist’s project. table is an experiment in becoming; inhabiting thresholds between so-called discrete categories of subject and object, public and private, individual and collective, to situate practices and facilitate critical discourse, building community outside of either institution or market.",Kyle Bellucci Johanson,None,None,True,True,True,False,False,False,False,False,False,None,None,None,2019-12-04 09:45:50 UTC,2020-01-04 11:05:53 UTC,table,United States,Chicago,41.9406183,-87.7249191,"3240 N Springfield Ave, , Chicago, United States",None,None,None,1.0,en,"['table', 'temporary', 'artist', 'run', 'project', 'space', 'organized', 'Kyle', 'Bellucci', 'Johanson', 'city', 'Chicago', 'table', 'hosts', 'artists', 'solo', 'shows', 'long', 'form', 'discursive', 'meals', 'invited', 'guests', 'artist', 'choosing', 'discursive', 'meals', 'cultivate', 'primary', 'content', 'texts', 'critical', 'publication', 'documenting', 'artist', 'project', 'table', 'experiment', 'inhabiting', 'thresholds', 'called', 'discrete', 'categories', 'subject', 'object', 'public', 'private', 'individual', 'collective', 'situate', 'practices', 'facilitate', 'critical', 'discourse', 'building', 'community', 'outside', 'institution', 'market']"
